userID,recommended_artists
1186,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Selena Gomez & Demi Lovato', 'Maroon', 'Rodolfo', 'Kate Winslet']"
1187,"['Nick Lowe', 'Wonkavision', 'The Makes Nice', 'Panda Bear', 'of Montreal', 'Florence and The Machine', 'The Beach Boys']"
1188,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Lady Gaga', 'David Sylvian & Robert Fripp', nan, nan]"
1189,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Ferras', 'Kylie Minogue', nan, 'Kerli']"
1190,"['Shitdisco', 'Jesus Jones', 'Does It Offend You Yeah?', 'Orgy', 'Descendants of Cain', 'Hot Chip', 'Bondage Fairies']"
1191,"['KISS', 'The Smashing Pumpkins', 'Rush', 'Crosby, Stills & Nash', 'Jethro Tull', 'The White Stripes', 'Primus']"
1192,"['Five Finger Death Punch', 'The Smashing Pumpkins', 'Rush', 'Jerry Cantrell', 'Stone Temple Pilots', 'Veruca Salt', 'Velvet Revolver']"
1193,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Rancid', 'Bad Religion', 'Chris Wollard & The Ship Thieves', 'Bomb the Music Industry!']"
1194,"['Angelo Badalamenti', 'Brian Tyler', 'Hans Zimmer & James Newton Howard', 'Ferras', 'Goto80', 'Palos De Fuego', 'Sophie Zelmani']"
1195,"['offthesky', 'Autechre', 'The Dead Texan', 'Loscil', 'Mohave Triangles', 'Spacemen 3', 'Astrobrite']"
1196,"['Stone Temple Pilots', 'Jerry Cantrell', 'Days of the New', 'Velvet Revolver', 'Veruca Salt', 'Primus', 'Meat Puppets']"
1197,"['Carpenters', 'Sissel', 'Kate Winslet', 'Goto80', 'Mitchel Musso', 'Briskeby', 'Sondre Lerche']"
1198,"['Goto80', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'David Sylvian', 'iamamiwhoami', 'ＲＥＤ', nan]"
1199,"['Chatham Rise', 'Captain Beyond', 'The Music Machine', 'Free', 'Boston', 'Mitchel Musso', 'Goto80']"
1200,"['Rush', 'Five Finger Death Punch', 'The Smashing Pumpkins', 'Ferras', 'Federico Miranda', 'Arcadia', 'Depeche Mode']"
1202,"['Altered Images', 'Eurythmics', 'Arcadia', 'Carved Souls', 'Imperative Reaction', 'Die Sektor', 'ADULT.']"
1204,"['Telefon Tel Aviv', 'The Future Sound of London', 'Aliceffekt', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'µ-Ziq', 'Blind Divine']"
1205,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Mitchel Musso', 'Blitzen Trapper', 'Noah and the Whale', 'Gogol Bordello', 'Andrew Jackson Jihad']"
1206,"['KISS', 'Crosby, Stills & Nash', 'Jethro Tull', 'The Smashing Pumpkins', 'Rush', 'Scorpions', ""Slash's Snakepit""]"
1207,"['Behold... the Arctopus', 'Jordan Rudess', 'Pain of Salvation', 'James LaBrie', 'Jon & Vangelis', 'Forbidden', 'Judas Priest']"
1209,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Depeche Mode', 'Thomas Dolby', 'B-Movie', 'Johnny Hates Jazz']"
1210,"['Arcadia', 'Altered Images', 'Thomas Dolby', 'A Flock of Seagulls', 'Carved Souls', 'Psychic TV', 'The Neon Judgement']"
1211,"['ADULT.', 'Die Sektor', 'Seabound', 'The Damned', 'The Neon Judgement', 'Siouxsie and the Banshees', 'Стук бамбука в 11 часов']"
1212,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Interpol', 'Bombay Bicycle Club', 'Cassius', 'Modjo']"
1213,"['Dasaev', 'Men Without Hats', 'Erasure', 'Ordo Rosarius Equilibrio', 'Mindless Faith', 'Crossbreed', 'Switchblade Symphony']"
1214,"['Mastodon', 'Pain of Salvation', 'Jordan Rudess', 'Queensrÿche', 'Cynic', 'Chelsea Grin', 'Suicide Silence']"
1215,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Joss Stone', 'Raphael Saadiq', 'Jawbreaker', 'Pierce the Veil']"
1216,"['Set Your Goals', 'From First to Last', 'Such Gold', 'The Early November', 'Teen Idols', 'Pierce the Veil', 'Jawbreaker']"
1217,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'Black Tambourine', 'Sleeping Peonies', 'Deerhunter', 'Spacemen 3']"
1219,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Franz Ferdinand', 'Bombay Bicycle Club', 'Johnny Hates Jazz', 'A Flock of Seagulls']"
1220,"['Federico Miranda', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Five Finger Death Punch', 'Rush', 'Arcade Fire', 'Bombay Bicycle Club']"
1221,"['Johnie 3', 'Farewell', 'The Invalids', 'Sum 41', 'Bomb the Music Industry!', 'From First to Last', 'Jimmy Eat World']"
1222,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Sissel', 'Kate Winslet', 'Digga', nan]"
1223,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', ""Lightnin' Hopkins"", 'Memphis Slim', 'The Yardbirds', 'Lewis Black']"
1224,"['Otis Spann', 'Finis Tasby', ""Lightnin' Hopkins"", 'Status Quo', 'Otis Rush', 'Stevie Ray Vaughan and Double Trouble', 'Big Mama Thornton']"
1225,"['Blur', 'Feeder', 'Sleeper', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Foo Fighters', 'Joan Jett and the Blackhearts']"
1226,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Goto80', 'Mustafa Sandal', 'Girly Berry', 'Gloria Trevi', 'Sin Bandera']"
1228,"['Omar A. Rodriguez-Lopez', 'Uriah Heep', 'The Wilde Flowers', 'David Sylvian', 'Xiu Xiu', 'Sonata Arctica', 'Enslaved']"
1229,"['Tego Calderón', 'Wisin & Yandel', 'Alexis & Fido', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'TIA', 'Malu']"
1230,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Pan Sonic', 'Brighter Death Now', 'Frank Zappa', 'The Alter Boys']"
1231,"['Crosby, Stills & Nash', 'Jethro Tull', 'KISS', 'Chris Bondy', 'Achillea', 'Rush', 'The Smashing Pumpkins']"
1232,"['ADULT.', 'Mindless Faith', 'Xmal Deutschland', 'The Damned', 'Japan', 'Orange Juice', 'Erasure']"
1233,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Kylie Minogue', nan, 'Cluster', 'Nouvelle Vague']"
1234,"['Ferras', 'Mitchel Musso', 'Goto80', 'iamamiwhoami', 'David Sylvian & Robert Fripp', nan, nan]"
1235,"['Oliver Shanti & Friends', 'Paul Schwartz', 'Achillea', 'Pjusk', 'Autechre', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn']"
1236,"['The Smashing Pumpkins', 'Rush', 'The White Stripes', 'Stone Temple Pilots', 'Silverchair', 'Velvet Revolver', 'Nirvana']"
1237,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Dead Poet & Wildcard', 'Chances With Wolves', 'The Dictators', 'The Seeds']"
1238,"['T-Bone Walker', 'Kenny Burrell', 'hr-Bigband feat. Billy Cobham, directed by Colin Towns', 'Al Jarreau', 'Lärm', 'Louis Prima', 'Charlie Christian']"
1239,"['Neil Young & Crazy Horse', 'Boston', 'Blue Öyster Cult', 'The Music Machine', 'Captain Beyond', 'Federico Miranda', 'Goto80']"
1240,"['The Appleseed Cast', 'Phoenix and the Turtle', 'The American Dollar', 'At the Drive-In', 'Isles & Glaciers', 'Strung Out', 'No Turning Back']"
1242,"['Ljungblut', 'Briskeby', 'Sivert Høyem', 'El-Creepo!', 'Tom Lehrer', 'Deadsy', 'My Ticket Home']"
1243,"['Silverchair', 'Stone Temple Pilots', 'Jerry Cantrell', 'Nirvana', 'Velvet Revolver', 'Red Hot Chili Peppers', 'Primus']"
1244,"['theaudience', 'Sleeper', 'Feeder', 'Erasure', 'Television', 'Н.О.М.', 'P.S. Eliot']"
1245,"['Such Gold', 'From First to Last', 'The Spill Canvas', 'Dance of Days', 'Fresno', ""Snow White's Poison Bite"", 'Jawbreaker']"
1246,"['Chris Bondy', 'Secret Garden', 'Oliver Shanti & Friends', 'Lesiëm', 'Eluveitie', 'Goto80', 'Federico Miranda']"
1247,"['Katy Perry', 'N-O-D', 'Selena Gomez & Demi Lovato', 'Federico Miranda', 'Mitchel Musso', nan, nan]"
1248,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Federico Miranda', 'Ana Cañas', 'Flávio Venturini', 'Maxwell', 'Joss Stone']"
1249,"['Mindless Faith', 'ADULT.', 'Xmal Deutschland', 'Bloodsucking Zombies From Outer Space', 'Norma Loy', 'Japan', 'The Damned']"
1253,"['N-O-D', 'Maroon', 'Katy Perry', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'O Rappa', 'Nenhum de Nós']"
1254,"['Rafet El Roman', 'Kazım Koyuncu', 'Grup Yorum', 'Queensrÿche', 'Forbidden', 'Phoenix and the Turtle', 'Tides From Nebula']"
1255,"['Goto80', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Does It Offend You Yeah?', 'Jesus Jones', 'Gameboy/Gamegirl', 'Hadouken!']"
1256,"['U2', 'Joan Jett and the Blackhearts', 'Volbeat', 'From First to Last', 'Set Your Goals', 'Teen Idols', 'The Early November']"
1258,"['Rancid', 'Bratmobile', 'Bad Religion', 'The Vibrators', 'The Litter', 'The Damned', 'Japan']"
1259,"['The Spill Canvas', 'Jimmy Eat World', 'From First to Last', 'The Methadones', 'Teenage Bottlerocket', 'The Rocking Horse Winner', 'Jawbreaker']"
1261,"['Ferras', 'Federico Miranda', 'Goto80', 'Bob Dylan', 'Pedro Guerra', 'Vic Chesnutt', 'Nina Nastasia']"
1262,"['Brick & Lace', 'Sean Paul', 'The Crash', 'Wayne Marshall', 'Mikey Dread', 'Elephant Man', 'Burro Banton']"
1263,"['N-O-D', 'Maroon', 'Katy Perry', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'O Rappa', 'Nenhum de Nós']"
1264,"['Boston', 'Free', 'Blue Öyster Cult', 'KISS', 'The White Stripes', '10cc', 'Tuff']"
1265,"['The Shamen', 'Pulp', ""The La's"", 'theaudience', 'Feeder', 'Federico Miranda', 'Ferras']"
1266,"['Loscil', 'Merzbow', 'Mohave Triangles', 'EugeneKha', 'Liquid Mind', 'offthesky', 'Arms and Sleepers']"
1267,"['Judas Priest', 'Suicide Silence', 'Chelsea Grin', 'Five Finger Death Punch', 'Rush', 'Such Gold', 'Set Your Goals']"
1270,"['From First to Last', 'The Spill Canvas', 'Such Gold', 'Free', 'Tom Petty and the Heartbreakers', 'Fresno', 'I Am Ghost']"
1271,"['Bob Dylan', 'Pedro Guerra', 'Joan Manuel Serrat', 'James Taylor', ""The Lovin' Spoonful"", 'Palos De Fuego', 'Carole King']"
1272,"['Mitchel Musso', 'Goto80', 'Federico Miranda', 'Johnie 3', 'Farewell', 'Fresno', 'Say Anything']"
1273,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'Borknagar', 'Wodensthrone', 'The Mission', 'Japan']"
1274,"['Five Finger Death Punch', 'KISS', 'Rush', 'Neil Young & Crazy Horse', 'Boston', 'The Allman Brothers Band', 'Crosby, Stills & Nash']"
1275,"['The Smashing Pumpkins', 'Rush', 'Five Finger Death Punch', 'Tom Petty and the Heartbreakers', 'Blue Öyster Cult', 'múm & Úrú Búrú Sextettinn', 'Ferras']"
1276,"['Hatred Surge', 'No Turning Back', 'Terror', 'Hopes Die Last', 'From First to Last', 'eatmewhileimhot!', 'I Set My Friends On Fire']"
1277,"['The Smashing Pumpkins', 'KISS', 'The White Stripes', 'Blu', 'Noel Gallagher', 'Blur', 'Sleeper']"
1278,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'Johnie 3', 'The Invalids', 'From First to Last', 'Set Your Goals']"
1279,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Blur', 'Sleeper', 'Animal Collective', 'Broken Social Scene']"
1280,"['theaudience', 'Blur', 'Feeder', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'The Shamen', 'Blu']"
1281,"['Theory of a Deadman', 'Trapt', 'Evans Blue', 'Dream Theater', 'Jon & Vangelis', 'L.A. Guns', 'Metallica']"
1282,"['Chris Garneau', 'Roman Rain', 'Hannah Fury', 'Cut Chemist', 'Faithless', 'Federico Miranda', 'Mitchel Musso']"
1283,"['Goto80', 'Federico Miranda', 'Ferras', 'Britney Spears vs Avril Lavigne', 'Katy Perry', 'David Sylvian', 'Lady Gaga']"
1284,"['The Future Sound of London', 'Aliceffekt', 'Telefon Tel Aviv', 'Blind Divine', 'Dryft', 'The Dead Texan', 'Pjusk']"
1286,"['Ferras', 'Goto80', 'Federico Miranda', 'The Wagner logic', 'Sleeping Peonies', 'My Bloody Valentine', 'Spacemen 3']"
1287,"['Suicide Silence', 'Forbidden', 'Chelsea Grin', 'Infernal War', 'Amesoeurs', 'Opeth', 'I Declare War']"
1288,"['Goto80', 'Mitchel Musso', 'Ferras', 'Bunny Wailer', 'Majek Fashek', 'Cultura Profética', 'Rockamovya']"
1289,"['Vic Chesnutt', ""Bonnie 'Prince' Billy"", 'A.A. Bondy', 'My Bloody Valentine', 'Astrobrite', 'The Appleseed Cast', 'Phoenix and the Turtle']"
1290,"['Federico Miranda', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'The Aluminum Group', 'The Clientele', 'Carole King', 'Palos De Fuego']"
1291,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Arnaldo & Alexandre', 'Ana Cañas', 'Janelle Monáe', 'シド']"
1292,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Mitchel Musso', 'Chances With Wolves', 'Milburn', 'Animal Collective', 'Broken Social Scene']"
1293,"['Stone Sour', '40 Below Summer', 'Snot', 'Such Gold', 'Set Your Goals', 'Alexisonfire', 'Molotov Solution']"
1294,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Kay Starr', 'Carpenters', 'Fey', 'Paty Cantú']"
1295,"['Susan Egan/Vaneese Thomas/Cheryl Freeman/LaChanze/Lillias White', 'Palos De Fuego', 'Sophie Zelmani', 'Dead Poet & Wildcard', 'Mara Aranda & Solatge', 'The Vaccines', 'The Kooks']"
1296,"['Suicide Silence', 'Chelsea Grin', 'Queensrÿche', 'Opeth', 'Cephalic Carnage', 'Lords of Decadence', 'Eternal Tears of Sorrow']"
1298,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Federico Miranda', 'Montgomery Gentry', 'Carrie Underwood', 'Maroon', 'Britney Spears vs Avril Lavigne']"
1299,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Aesma Daeva', 'Kalisia', 'Gothminister', 'Christian Death']"
1300,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Ferras', '黒木メイサ', 'Rhymester', 'Acid Black Cherry', 'Kalafina']"
1301,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'N-O-D', 'Maroon', 'David Sylvian & Robert Fripp', 'Róisín Murphy']"
1302,"['Goto80', 'Ferras', 'Mitchel Musso', 'Sophie Zelmani', 'Palos De Fuego', 'Wye Oak', 'The Clientele']"
1303,"['The Breeders', 'Muse', 'Mute Math', 'Interpol', 'Bombay Bicycle Club', 'The Damned', 'Psychic TV']"
1304,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'La Nueva Banda Timbiriche', 'Gloria Trevi', 'Selena Gomez & Demi Lovato', 'Maroon']"
1305,"['Róisín Murphy', 'David Sylvian & Robert Fripp', 'David Sylvian', 'Lady Gaga', nan, 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso']"
1307,"['Róisín Murphy', 'Lady Gaga', 'David Sylvian & Robert Fripp', nan, nan, 'Stabbing Westward', 'Of Machines']"
1308,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Britney Spears vs Avril Lavigne', 'Maroon', nan, 'Kylie Minogue']"
1309,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Mitchel Musso', 'Anonima Sound Ltd', 'Asia Minor', 'The Smashing Pumpkins', 'Rush']"
1310,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Such Gold', 'Jimmy Eat World', 'Dance of Days', 'Say Anything']"
1311,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Kay Starr', 'Kate Winslet', 'J. Holiday', 'R. Kelly']"
1312,"['40 Below Summer', 'Stone Sour', 'Fair to Midland', 'Suicide Silence', 'Judas Priest', 'Godsmack', 'Apartment 26']"
1313,"['Dead Meadow', 'Ghost Brigade', 'Monkey3', 'Tides From Nebula', 'The Appleseed Cast', 'Gojira', 'Enslaved']"
1315,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Dr. Octagon', 'Ras Kass', 'Hawkwind', 'The Vibrators']"
1316,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Five Finger Death Punch', 'The Smashing Pumpkins', 'Kay Starr', 'Kate Winslet']"
1318,"['Róisín Murphy', 'iamamiwhoami', 'David Sylvian', 'Lady Gaga', nan, 'múm & Úrú Búrú Sextettinn', 'Ferras']"
1319,"['Bad Religion', 'Rancid', 'Donots', 'Teenage Bottlerocket', 'The Methadones', 'Milburn', 'Chances With Wolves']"
1321,"['Soledad Brothers', 'Ty Segall & Mikal Cronin', 'The White Stripes', 'Led Zeppelin', 'Elvis Presley', 'Jethro Tull', 'Def Leppard']"
1322,"['Cephalic Carnage', 'Shade Empire', 'Opeth', 'Angra', 'Anekdoten', 'Hala Strana', 'Ryoji Ikeda']"
1323,"['From First to Last', 'The Spill Canvas', 'Set Your Goals', 'Johnie 3', 'The Red Jumpsuit Apparatus', 'Fresno', 'I Am Ghost']"
1324,"['Darkthrone', 'Amesoeurs', 'Infernal War', 'Jon Hassell', 'Frank Zappa', 'Queensrÿche', 'Forbidden']"
1325,"['Xmal Deutschland', 'ADULT.', 'Mindless Faith', 'Motorama', 'Bauhaus', 'Clan of Xymox', 'Norma Loy']"
1327,"['Altered Images', 'Eurythmics', 'Depeche Mode', 'Carved Souls', 'Imperative Reaction', 'Marsheaux', 'Men Without Hats']"
1329,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'U2', 'Joan Jett and the Blackhearts', 'Camera Obscura', 'The Field Mice']"
1330,"['Henry Mancini', 'Monster Rally', 'Korla Pandit', 'Donny Hathaway', 'Bessie Smith', 'Killer Mike', 'Madlib']"
1331,"['Karolina', 'Chino & Nacho', 'Chichi Peralta', 'Gojira', 'Anekdoten', 'Frank Zappa', 'Porcupine Tree']"
1332,"['Mitchel Musso', 'Ferras', 'Goto80', 'David Sylvian & Robert Fripp', 'iamamiwhoami', nan, nan]"
1333,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Red Hot Chili Peppers', 'Primus', 'Bombay Bicycle Club', 'Interpol']"
1334,"['Mitchel Musso', 'Ferras', 'Goto80', 'Jakalope', 'The Birthday Massacre', ""Psy'Aviah"", 'Crossbreed']"
1335,"['Wintersun', 'Fates Warning', 'Korpiklaani', 'Finntroll', 'Eluveitie', 'Pjusk', 'The Dead Texan']"
1336,"['Xmal Deutschland', 'Mindless Faith', 'Seabound', 'Thomas Dolby', 'Depeche Mode', 'Johnny Hates Jazz', 'B-Movie']"
1337,"['Solvent', 'The Golden Filter', 'Don Rimini', 'Jesus Jones', 'Soulwax', 'Bondage Fairies', 'Cansei de Ser Sexy']"
1339,"['Say Anything', 'Dance of Days', 'I Am Ghost', 'Jimmy Eat World', 'Such Gold', 'Farewell', 'We The Kings']"
1340,"['Down to Nothing', 'No Turning Back', 'Terror', 'Scrapy', 'Ska-P', 'Hateen', 'Bad Religion']"
1342,"['Goto80', 'Ferras', 'Federico Miranda', 'The Wilde Flowers', 'Uriah Heep', 'Genesis', 'Banco del Mutuo Soccorso']"
1343,"['Nirvana', 'Veruca Salt', 'Velvet Revolver', 'Kerli', nan, 'Blue Sky Black Death', 'Netsky']"
1345,"['Parenthetical Girls', 'Florence + the Machine', 'The Last Shadow Puppets', 'Itzhak Perlman', 'Dinah Shore', 'Blue Öyster Cult', 'Boston']"
1346,"['Dance of Days', 'I Am Ghost', 'Say Anything', 'We The Kings', 'The Red Jumpsuit Apparatus', 'Flux of Pink Indians', 'SR-71']"
1347,"[""Lightnin' Hopkins"", 'Otis Spann', 'Ry Cooder', 'John Mayall & The Bluesbreakers Featuring Buddy Guy', 'Stevie Ray Vaughan and Double Trouble', 'The Yardbirds', 'Status Quo']"
1348,"['Mitchel Musso', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Lady Antebellum', 'Carrie Underwood', 'Natalie Grant', 'Building 429']"
1349,"['Goto80', 'Ferras', 'Federico Miranda', 'Sleeper', 'Feeder', 'KISS', 'Rush']"
1350,"['Jethro Tull', 'Def Leppard', 'Crosby, Stills & Nash', 'Suicide Silence', 'Forbidden', 'Rush', 'The White Stripes']"
1351,"['Mitchel Musso', 'Goto80', 'Federico Miranda', 'David Sylvian & Robert Fripp', 'David Sylvian', nan, 'ＲＥＤ']"
1352,"['Itzhak Perlman', 'Dinah Shore', 'David Oistrakh, Mstislav Rostropovich; George Szell: Cleveland Orchestra', 'Johann Sebastian Bach', 'm e m ó r', 'Suicide Silence', 'Chelsea Grin']"
1353,"['Chelsea Grin', 'Queensrÿche', 'Forbidden', 'Snot', 'Fair to Midland', 'Avalanch', 'Annihilator']"
1354,"['Mara Aranda & Solatge', 'Dead Poet & Wildcard', 'Grizzly Bear', 'Public Image Ltd.', 'Pet Shop Boys', 'The Enemy', 'Guided by Voices']"
1355,"['The Tallest Man on Earth', 'The Avett Brothers', 'Blitzen Trapper', 'Federico Miranda', 'Goto80', 'The Aluminum Group', 'Wye Oak']"
1356,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'Katy Perry', 'Britney Spears vs Avril Lavigne', 'f(x)', 'Wonder Girls']"
1357,"['The Krewmen', 'Big Joe Turner', 'Arty Hill and the Long Gone Daddys', 'Deadbolt', 'Demented Are Go!', 'Willard Grant Conspiracy', 'Black Rebel Motorcycle Club']"
1358,"['James LaBrie', 'Jon & Vangelis', 'Cynic', 'Forbidden', 'Judas Priest', 'Gojira', 'Sonata Arctica']"
1360,"['Arcade Fire', 'My Brightest Diamond', 'The Decemberists', 'offthesky', 'Autechre', 'Modest Mouse', 'Interpol']"
1362,"['Hatred Surge', 'Terror', 'Down to Nothing', 'Social Distortion', 'Bratmobile', 'Rancid', 'The O.C. Supertones']"
1363,"['Such Gold', 'From First to Last', 'Jimmy Eat World', 'Dance of Days', 'Fresno', 'Thursday', 'As Cities Burn']"
1364,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Federico Miranda', 'The White Stripes', 'The Yardbirds', 'Tom Petty and the Heartbreakers', 'Free']"
1365,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Maroon', 'Britney Spears vs Avril Lavigne', 'Kylie Minogue', nan]"
1366,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Mitchel Musso', 'Maroon', 'Katy Perry', 'Chances With Wolves', 'Grizzly Bear']"
1367,"['Sensational', 'Hawkwind', 'The Damned', ""I Love You But I've Chosen Darkness"", 'Иисус Христос - Суперзвезда', 'Pulp', 'Noel Gallagher']"
1368,"['Kings of Leon', 'Biffy Clyro', 'New Politics', 'Katy Perry', 'Maroon', 'Lady Gaga', 'Róisín Murphy']"
1369,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Katy Perry', 'Maroon', 'We The Kings', 'The Red Jumpsuit Apparatus']"
1371,"['Angelo Badalamenti', 'Steve Jablonsky', 'Brian Tyler', 'F.T Island', 'MC Sniper', 'Davichi', 'Top']"
1372,"['Milburn', 'Mara Aranda & Solatge', 'Grizzly Bear', 'The Litter', 'Death from Above 1979', 'Jimmy Eat World', 'Set Your Goals']"
1373,"['Sonata Arctica', 'Avantasia', 'The Gathering', 'Dimension Zero', 'Amon Amarth', 'Kiske/Somerville', 'Warmen']"
1374,"['Banco del Mutuo Soccorso', 'Genesis', 'Kamelot', 'The Early November', 'Teenage Bottlerocket', 'Set Your Goals', 'Jimmy Eat World']"
1375,"['Kamelot', 'Banco del Mutuo Soccorso', 'Genesis', 'Frank Zappa', 'Uriah Heep', 'Def Leppard', 'Jethro Tull']"
1376,"['The Spill Canvas', 'From First to Last', 'Set Your Goals', 'The Methadones', 'Teen Idols', 'I Am Ghost', 'Fresno']"
1377,"['From First to Last', 'Such Gold', 'Jimmy Eat World', 'Teen Idols', 'Latterman', 'Fresno', 'Dance of Days']"
1378,"['The American Dollar', 'Tides From Nebula', 'A Silver Mt. Zion', 'Enduser', 'Hol Baumann', 'Captain Beyond', 'Chatham Rise']"
1379,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Goto80', 'Maroon', 'Katy Perry', 'Gloria Trevi', 'Fey']"
1380,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Red Hot Chili Peppers', 'Blur', 'Rush', 'The White Stripes']"
1381,"['A Silver Mt. Zion', 'The Appleseed Cast', 'Tides From Nebula', 'Cut Copy', 'Jesus Jones', 'Federico Miranda', 'Ferras']"
1382,"['Immortal Technique', 'Ras Kass', 'Dr. Octagon', 'Atmosphere', 'Earl Sweatshirt', 'Shin-Ski', 'Blackalicious']"
